id,adult,budget,genres,original_title,overview,popularity,poster_path,release_date,revenue,runtime,tagline,title,actor_1,actor_2,actor_3,director,file_path_1,file_path_2,file_path_3
69,N/A,116000000,28,Venom,진실을 위해서라면 몸을 사리지 않고 사회의 부조리를 취재하는 정의로운 열혈 기자 에디 브록(톰 하디). 거대 기업 라이프 파운데이션의 생체실험에 의혹을 품고 뒤를 쫓던 그는 이들의 사무실에 잠입했다가 실험실에서 외계 생물체 심비오트의 기습 공격을 받게 된다. 심비오트가 숙주의 몸과 정신을 지배할 때 능력을 발휘하는 베놈은 에디의 몸에 기생하며 갖가지 소동을 일으킨다. 한편 비밀리에 인간과 심비오트를 결합해 새로운 생명체를 만들려는 시도를 계속하던 라이프 파운데이션의 회장 드레이크(리즈 아메드) 또한 심비오트의 숙주가 된다.,50.225,/lc8TJW5z261JqSz3oSy5GES2ZXj.jpg,2018-09-28,855013954,112,"영웅인가, 악당인가",베놈,2524,1812,53240,Scott Rosenberg,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,/fZL447eRii2HiWBk7QzOIFZoWJd.jpg,/h3EG2tfaCukETiibpLhQeTk1lwR.jpg
70,N/A,166000000,878,Doctor Strange,"오만함과 실력 모두 최고인 신경외과 의사 닥터 스티븐 스트레인지(베네딕트 컴버배치)는 운전 중에 핸드폰을 한 대가로 두 손의 신경이 끊어지는 심각한 부상을 입고 큰 상심에 빠진다. 게다가 모난 말들로 사랑하는 여인 크리스틴 팔머(레이첼 맥아담스)마저 그의 곁을 떠나게 만든다. 그는 치료를 위해 히말라야의 영적 지도자, 에인션트 원(틸다 스윈튼)을 만나 마지막 희망을 걸고 수련을 시작한다. 스트레인지는 빠르게 마법을 터득해 나가는 동시에 세계의 작동원리와 우주를 정복하려는 도르마무 일당의 계략을 알게 된다.",50.169,/znj607KGARz7dcNy5p0odxj17jU.jpg,2016-10-25,677718395,115,당신이 알고 있는 현실이 뒤바뀐다,닥터 스트레인지,71580,5294,53714,Scott Derrickson,/tFI8VLMgSTTU38i8TIsklfqS9Nl.jpg,/am7uBFYnOY9xzxOXnvGgtoIOne9.jpg,/o0PkvPlXAnvLO7mzhQRDmlt2GM7.jpg
71,N/A,N/A,37,The Sisters Brothers,"찰리와 엘리 시스터스 형제는 손에 피를 묻히고 산다. 청부살인이 직업이다. 형제는 파트너 존과 더불어 범죄자를 소탕하지만, 재미를 위해 살인을 하는 것은 아니다. 단지 일일 뿐이다. 동생 찰리가 이 일에 재능을 타고 난 반면, 엘리야는 평범한 삶을 꿈꾼다. 오레곤에서 캘리포니아까지, 새로운 추격이 시작된다.",49.984,/7Tl2nZ6uvmxwK14Skbf9VFHEHpX.jpg,2018-09-19,N/A,122,N/A,시스터스 브라더스,4764,73421,131,Jacques Audiard,/iOa6iD7t7nv6wghPuMdZCaQSDJh.jpg,/2cI0rmMgoZOqP78iQDZwQASkKT3.jpg,/fzvzm3HDEHhnpdiq17pdE7eJ6WJ.jpg
72,N/A,N/A,14,The Silence,공포로 뒤덮인 세상. 열세 살 때 청력을 잃은 소녀 앨리(키어넌 십카)는 가족과 함께 외딴 피난처를 찾아간다. 하지만 그곳에서 앨리와 가족들은 고도로 발달한 앨리의 감각을 이용하려는 사악한 광신도 집단과 마주치는데...,49.676,/lTVOquzxw2DPF3MKuYd1ynz9F6H.jpg,2019-05-16,N/A,91,소리를 쫓아 인간을 사냥하는 의문의 침략자들이 나타난다,더 사일런스,2283,934289,502,John R. Leonetti,/iHJQIKSLHN2mUUWySpj2MO5HVtS.jpg,/vKpjdxQMMS5F2V3KJmiUZvEcMZw.jpg,/ccgwFxx3xpQwGfX6CA1zZ3PyaUd.jpg
73,N/A,60000000,10751,The Kid Who Would Be King,"바위에 꽂힌 미스터리한 검을 발견한 ‘알렉스’(루이스 서키스). 득템의 기쁨도 잠시, 다크포스 풍기는 마법 존재들의 공격에서 가까스로 위기를 모면한다. 마법사 ‘멀린’(패트릭 스튜어트)은 ‘알렉스’가 미래를 구할 왕이 될 아이라 말하고, 레알 베프와 무늬만 친구였던 아이들을 모아 최악의 마녀 ‘모가나’(레베카 퍼거슨)와 싸워야 한다. 최 연 소 초딩 히어로의 탄생• 절대악에 맞서 세상을 구하라!",48.696,/dHAuBMp69Oz9HiHi7RjxGyOIl0f.jpg,2019-01-16,N/A,120,"마음만은 핵인싸, 존재감 제로 아싸 소년 ‘알렉스’ 전설의 레전템 엑스칼리버를 득템하다!",왕이 될 아이,1742624,1182597,221980,Joe Cornish,/jmbgxBd86MshzQQvv5laKvOKoMm.jpg,/5NZdSaEPAByrbtFW7Rp2pUV7CU9.jpg,/fnuGOGYgPQx1qgms6LFBkeeA7aF.jpg
74,N/A,250000000,14,The Hobbit: The Battle of the Five Armies,"빌보 배긴스와 참나무 방패 소린, 난쟁이 족이 떠난 거대한 여정의 끝에 난쟁이 족은 원래 자신들의 터전이던 에레보르에 있는 엄청난 보물을 되찾지만 이는 무시무시한 용 스마우그가 호수마을의 무기력한 주민들을 공격하게 되는 결과를 낳는다. 소린은 탐욕에 서서히 눈이 멀어 우정과 명예를 저버린 채 왕의 보물 아르켄스톤을 찾는다. 암흑의 군주 사우론은 오크 군대를 보내 외로운 산에 기습 공격을 감행한다. 마침내 다섯 군대의 전투가 시작되고 빌보는 본인과 친구들의 목숨을 걸고 싸워야만 하는데...",45.716,/6MKC4xwo4JhaVvblsGdUgjKYFbS.jpg,2014-12-10,956019788,144,마침내 거대한 여정이 끝난다,호빗: 다섯 군대 전투,7060,1327,30315,Dan Hennah,/qhH3GyIfAnGv1pjdV3mw03qAilg.jpg,/uA8Qe2d9bKEdCFakjjdldy3P2pU.jpg,/9tgt63Gk2C0Pu5Q8fkVO1TZuqW9.jpg
75,N/A,N/A,35,Wine Country,"50번째 생일을 맞은 여인. 오랜 여자 친구들이 그날을 축하하기 위해 여행을 떠난다. 하지만 변치 않을 우정은 개뿔, 애증의 판도라 상자가 열렸다! 우리, 아직 친구 맞니?",48.563,/mi5l29DQFdwrTXxbqM2OLbs830H.jpg,2019-05-08,N/A,103,N/A,와인 컨트리,56322,52792,32905,Amy Poehler,/zlGyQVqPoSLDsEgEgdWaUyqkxrC.jpg,/txfEqZ0eT5tcPcWnj1XJ6LLKoAZ.jpg,/hBLaIHQme9PYCskm0SOPYSwQktI.jpg
76,N/A,35000000,28,Mile 22,"군사, 외교의 사각지대에서 임무를 수행하는 실패율 제로의 비밀조직 ‘오버워치’. 그들에게 전 세계 6개 주요 도시의 테러를 막을 수 있는 유일한 정보를 지닌 ‘타겟’이 접근한다. 22마일 떨어진 안전한 장소로 ‘타겟’을 이동시키는 새로운 작전이 시작되고, 타겟을 노리는 적들의 거센 공격이 가해지자 오버워치 팀원들은 작전 성공을 위해 자신들의 목숨을 바꿔가며 1마일씩 이송작전을 수행한다. 적을 뚫고 목적지에 가까워질수록 궁지에 몰리게 된 오버워치 앞에 타겟의 숨겨진 미션이 드러나게 되면서 또 다른 위기를 맞게 되는데…",48.353,/kMDHzgfFNkG2Ih9wsW3TAyGgj7I.jpg,2018-08-16,N/A,95,"목숨을 건 이송작전, 1마일마다 적을 뚫고 타겟을 운반하라!",마일 22,13240,62220,113732,Peter Berg,/2nOMUnQ4OtsKVTmpp3og7MYt4oG.jpg,/A2rIVEV2jOzb4smx8hby1u9UwAm.jpg,/cb57wZaFQpy1M5NGwUZPqJsZe8G.jpg
77,N/A,13000000,27,The First Purge,미국의 공포 스릴러 영화 《더 퍼지》 시리즈의 4번째 작품. 더 퍼지의 프리퀄 이야기를 그린다. 분명 인기가 없었다면 네 번째 시리즈까지 만들어지지 않았을 편부터 특유의 잔인하고 폭력적인 소재와 화제가 됐던 영화이다.,48.221,/litjsBoiydO6JlO70uOX4N3WnNL.jpg,2018-07-04,41953945,97,잔인한 상상력이 주는 강력한 호기심,더 퍼스트 퍼지,1694278,1568053,1376875,Gerard McMurray,/r4clWIxKeWoqrHspQP0XunuUmB7.jpg,/v431FpUYZjKUIw7HtRJtyzYUXTx.jpg,/8FhHeKdeFIhf0pk4RkG1HqbhxRX.jpg
78,N/A,N/A,35,The Hustle,N/A,47.832,/qibqW5Dnvqp4hcEnoTARbQgxwJy.jpg,2019-05-09,N/A,94,N/A,허슬,221581,1813,136127,Jacqueline Schaeffer,/s6awXOxTKYQLSktiIJfI3969dZH.jpg,/d9vjLnlfpgjeELzws9ySoD5luNR.jpg,/kP0IbWg6aWXkd8lblKz3ABjYUyQ.jpg
79,N/A,15000000,18,BlacKkKlansman,"1970년대 초반, 흑인으로는 처음으로 콜로라도 스프링스의 경찰관이 된 론 스털워스(존 데이비드 워싱턴)는 변화를 만들기로 결심하고, 용기있게 위험한 미션을 행한다. KKK단에 잠입하여 그들의 실체를 드러내는 것. 그는 노련한 동료 플립 짐머맨(아담 드라이버)을 이 비밀 수사에 합류시킨다. 함께 뭉친 이들은 주류사회의 지지를 얻고자 하는 극단주의자 단체를 무너뜨리고자 하는데...",47.347,/3ntR66u2SHZ2UA3r3DjF2Dl6Kwx.jpg,2018-07-30,48686605,135,선구적인 연출가 스파이크 리 감독이 아메리칸 히어로의 놀라운 실화로 돌아왔다,블랙클랜스맨,1117313,1023139,1606394,Spike Lee,/ot3eZ9XfOF42a3zFWluMPWkfCHB.jpg,/gMVdhfQ7q9DFHhDkehrququjGPd.jpg,/s2B9HdnaaRq4L0WyaMbycnMESvv.jpg
80,N/A,23000000,35,Green Book,"1962년 미국, 입담과 주먹만 믿고 살아가던 토니 발레롱가(비고 모텐슨)는 교양과 우아함 그 자체인 천재 피아니스트 돈 셜리(마허샬라 알리)의 운전기사 면접을 보게 된다. 백악관에도 초청되는 등 미국 전역에서 콘서트 요청을 받으며 명성을 떨치고 있는 돈 셜리는 위험하기로 소문난 미국 남부 투어 공연을 떠나기로 결심하고, 투어 기간 동안 자신의 보디가드 겸 운전기사로 토니를 고용한다. 거친 인생을 살아온 토니와 교양과 기품을 지키며 살아온 돈. 생각, 행동, 말투, 취향까지 달라도 너무 다른 두 사람은 그들을 위한 여행안내서 그린북에 의존해 특별한 남부 투어를 시작하는데...",46.629,/hQw6PEX5t8I869GNiuz72EDsTuz.jpg,2018-11-16,63005401,130,삶을 변화시키는 인생가이드,그린북,110,932967,1817,Peter Farrelly,/78PjwaykLY2QqhMfWRDvmfbC6EV.jpg,/205t5YwbjdcLtxfsds09ZifIlFZ.jpg,/b05DiO4cFFKSNSE4tu3XpoiRDRw.jpg
